"Plot Title: CON-4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10163053, SEN S/N: 10163053, LBL: ground temp)","Good Battery (LGR S/N: 10163053)","Coupler Attached (LGR S/N: 10163053)","Host Connected (LGR S/N: 10163053)","Stopped (LGR S/N: 10163053)","End Of File (LGR S/N: 10163053)"
2570,07/31/23 12:30:00  PM,24.835,,,,,
2571,07/31/23 01:00:00  PM,25.416,,,,,
2572,07/31/23 01:30:00  PM,25.902,,,,,
2573,07/31/23 02:00:00  PM,26.488,,,,,
2574,07/31/23 02:30:00  PM,26.977,,,,,
2575,07/31/23 03:00:00  PM,27.567,,,,,
2576,07/31/23 03:30:00  PM,28.060,,,,,
2577,07/31/23 04:00:00  PM,28.555,,,,,
2578,07/31/23 04:30:00  PM,28.853,,,,,
2579,07/31/23 05:00:00  PM,29.152,,,,,
2580,07/31/23 05:30:00  PM,29.252,,,,,
2581,07/31/23 06:00:00  PM,28.953,,,,,
2582,07/31/23 06:30:00  PM,28.555,,,,,
2583,07/31/23 07:00:00  PM,28.060,,,,,
2584,07/31/23 07:30:00  PM,27.567,,,,,
2585,07/31/23 08:00:00  PM,26.977,,,,,
2586,07/31/23 08:30:00  PM,26.292,,,,,
2587,07/31/23 09:00:00  PM,25.708,,,,,
2588,07/31/23 09:30:00  PM,24.931,,,,,
2589,07/31/23 10:00:00  PM,24.351,,,,,
2590,07/31/23 10:30:00  PM,23.773,,,,,
2591,07/31/23 11:00:00  PM,23.196,,,,,
2592,07/31/23 11:30:00  PM,22.621,,,,,
2593,08/01/23 12:00:00  AM,22.142,,,,,
2594,08/01/23 12:30:00  AM,21.664,,,,,
2595,08/01/23 01:00:00  AM,21.282,,,,,
2596,08/01/23 01:30:00  AM,20.901,,,,,
2597,08/01/23 02:00:00  AM,20.519,,,,,
2598,08/01/23 02:30:00  AM,20.138,,,,,
2599,08/01/23 03:00:00  AM,19.758,,,,,
2600,08/01/23 03:30:00  AM,19.472,,,,,
2601,08/01/23 04:00:00  AM,19.092,,,,,
2602,08/01/23 04:30:00  AM,18.806,,,,,
2603,08/01/23 05:00:00  AM,18.426,,,,,
2604,08/01/23 05:30:00  AM,18.140,,,,,
2605,08/01/23 06:00:00  AM,17.855,,,,,
2606,08/01/23 06:30:00  AM,17.665,,,,,
2607,08/01/23 07:00:00  AM,17.475,,,,,
2608,08/01/23 07:30:00  AM,17.570,,,,,
2609,08/01/23 08:00:00  AM,17.855,,,,,
2610,08/01/23 08:30:00  AM,18.331,,,,,
2611,08/01/23 09:00:00  AM,18.996,,,,,
2612,08/01/23 09:30:00  AM,19.662,,,,,
2613,08/01/23 10:00:00  AM,20.138,,,,,
2614,08/01/23 10:30:00  AM,20.519,,,,,
2615,08/01/23 11:00:00  AM,20.805,,,,,
2616,08/01/23 11:30:00  AM,21.091,,,,,
2617,08/01/23 12:00:00  PM,21.187,,,,,
2618,08/01/23 12:30:00  PM,21.569,,,,,
2619,08/01/23 01:00:00  PM,22.142,,,,,
2620,08/01/23 01:30:00  PM,22.621,,,,,
2621,08/01/23 02:00:00  PM,23.004,,,,,
2622,08/01/23 02:30:00  PM,23.388,,,,,
2623,08/01/23 03:00:00  PM,23.581,,,,,
2624,08/01/23 03:30:00  PM,23.677,,,,,
2625,08/01/23 04:00:00  PM,23.773,,,,,
2626,08/01/23 04:30:00  PM,23.966,,,,,
2627,08/01/23 05:00:00  PM,23.966,,,,,
2628,08/01/23 05:30:00  PM,24.062,,,,,
2629,08/01/23 06:00:00  PM,23.966,,,,,
2630,08/01/23 06:30:00  PM,23.869,,,,,
2631,08/01/23 07:00:00  PM,23.677,,,,,
2632,08/01/23 07:30:00  PM,23.388,,,,,
2633,08/01/23 08:00:00  PM,23.004,,,,,
2634,08/01/23 08:30:00  PM,22.525,,,,,
2635,08/01/23 09:00:00  PM,21.951,,,,,
2636,08/01/23 09:30:00  PM,21.282,,,,,
2637,08/01/23 10:00:00  PM,20.424,,,,,
2638,08/01/23 10:30:00  PM,19.377,,,,,
2639,08/01/23 11:00:00  PM,18.901,,,,,
2640,08/01/23 11:30:00  PM,18.426,,,,,
2641,08/02/23 12:00:00  AM,17.855,,,,,
2642,08/02/23 12:30:00  AM,17.379,,,,,
2643,08/02/23 01:00:00  AM,16.808,,,,,
2644,08/02/23 01:30:00  AM,16.237,,,,,
2645,08/02/23 02:00:00  AM,15.664,,,,,
2646,08/02/23 02:30:00  AM,15.091,,,,,
2647,08/02/23 03:00:00  AM,14.517,,,,,
2648,08/02/23 03:30:00  AM,14.038,,,,,
2649,08/02/23 04:00:00  AM,13.461,,,,,
2650,08/02/23 04:30:00  AM,12.883,,,,,
2651,08/02/23 05:00:00  AM,12.304,,,,,
2652,08/02/23 05:30:00  AM,11.819,,,,,
2653,08/02/23 06:00:00  AM,11.334,,,,,
2654,08/02/23 06:30:00  AM,10.748,,,,,
2655,08/02/23 07:00:00  AM,10.357,,,,,
2656,08/02/23 07:30:00  AM,9.965,,,,,
2657,08/02/23 08:00:00  AM,9.669,,,,,
2658,08/02/23 08:30:00  AM,9.571,,,,,
2659,08/02/23 09:00:00  AM,9.669,,,,,
2660,08/02/23 09:30:00  AM,10.161,,,,,
2661,08/02/23 10:00:00  AM,11.916,,,,,
2662,08/02/23 10:30:00  AM,14.804,,,,,
2663,08/02/23 11:00:00  AM,16.427,,,,,
2664,08/02/23 11:30:00  AM,18.045,,,,,
2665,08/02/23 12:00:00  PM,19.567,,,,,
2666,08/02/23 12:30:00  PM,19.758,,,,,
2667,08/02/23 01:00:00  PM,20.424,,,,,
2668,08/02/23 01:30:00  PM,21.091,,,,,
2669,08/02/23 02:00:00  PM,21.855,,,,,
2670,08/02/23 02:30:00  PM,22.812,,,,,
2671,08/02/23 03:00:00  PM,23.100,,,,,
2672,08/02/23 03:30:00  PM,23.388,,,,,
2673,08/02/23 04:00:00  PM,23.677,,,,,
2674,08/02/23 04:30:00  PM,23.773,,,,,
2675,08/02/23 05:00:00  PM,24.062,,,,,
2676,08/02/23 05:30:00  PM,24.255,,,,,
2677,08/02/23 06:00:00  PM,24.448,,,,,
2678,08/02/23 06:30:00  PM,24.448,,,,,
2679,08/02/23 07:00:00  PM,24.545,,,,,
2680,08/02/23 07:30:00  PM,24.641,,,,,
2681,08/02/23 08:00:00  PM,24.738,,,,,
2682,08/02/23 08:30:00  PM,24.738,,,,,
2683,08/02/23 09:00:00  PM,24.835,,,,,
2684,08/02/23 09:30:00  PM,24.835,,,,,
2685,08/02/23 10:00:00  PM,24.738,,,,,
2686,08/02/23 10:30:00  PM,24.641,,,,,
2687,08/02/23 11:00:00  PM,24.545,,,,,
2688,08/02/23 11:30:00  PM,24.351,,,,,
2689,08/03/23 12:00:00  AM,24.062,,,,,
2690,08/03/23 12:30:00  AM,23.869,,,,,
2691,08/03/23 01:00:00  AM,23.677,,,,,
2692,08/03/23 01:30:00  AM,23.388,,,,,
2693,08/03/23 02:00:00  AM,23.100,,,,,
2694,08/03/23 02:30:00  AM,22.812,,,,,
2695,08/03/23 03:00:00  AM,22.621,,,,,
2696,08/03/23 03:30:00  AM,22.333,,,,,
2697,08/03/23 04:00:00  AM,22.046,,,,,
2698,08/03/23 04:30:00  AM,21.760,,,,,
2699,08/03/23 05:00:00  AM,21.473,,,,,
2700,08/03/23 05:30:00  AM,21.187,,,,,
2701,08/03/23 06:00:00  AM,20.901,,,,,
2702,08/03/23 06:30:00  AM,20.615,,,,,
2703,08/03/23 07:00:00  AM,20.329,,,,,
2704,08/03/23 07:30:00  AM,20.138,,,,,
2705,08/03/23 08:00:00  AM,20.043,,,,,
2706,08/03/23 08:30:00  AM,19.948,,,,,
2707,08/03/23 09:00:00  AM,20.138,,,,,
2708,08/03/23 09:30:00  AM,20.615,,,,,
2709,08/03/23 10:00:00  AM,21.282,,,,,
2710,08/03/23 10:30:00  AM,22.621,,,,,
2711,08/03/23 11:00:00  AM,24.062,,,,,
2712,08/03/23 11:30:00  AM,24.545,,,,,
2713,08/03/23 12:00:00  PM,24.062,,,,,
2714,08/03/23 12:18:54  PM,,,Logged,,,
2715,08/03/23 12:19:12  PM,,,,Logged,,
2716,08/03/23 12:19:18  PM,,,,,Logged,Logged
